#Simulate Step number,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading,Time taken by task
315.0000,104.1774,27.3181,-0.0008,28.3527,-0.0000,28.3527,104.1774,18
316.0000,104.1928,28.6603,-0.0008,28.3527,-0.0000,28.3527,104.1928,54
317.0000,104.1280,27.0571,-0.0008,28.3527,-0.0000,28.3527,104.1280,41
318.0000,104.0829,27.4506,-0.0008,28.3526,-0.0000,28.3526,104.0829,40
319.0000,104.0365,27.4246,0.0378,28.3545,-0.0000,28.3545,104.0365,34
320.0000,104.0361,28.3472,-0.0008,28.3545,-0.0000,28.3545,104.0361,53
321.0000,104.1649,30.9305,-0.0008,28.3544,-0.0000,28.3544,104.1649,12
322.0000,104.1030,27.1665,2.0000,28.4544,0.0325,28.4544,104.1030,8
323.0000,105.5371,28.6812,0.0000,0.0100,0.0100,28.4544,105.5371,0
324.0000,105.4966,27.6437,-0.0008,28.4544,-0.0000,28.4544,105.4966,21
325.0000,105.6130,30.7834,-0.0008,28.4544,-0.0000,28.4544,105.6130,37
326.0000,105.6350,28.9444,2.0000,28.5544,0.0025,28.5544,105.6350,11
327.0000,105.5782,27.4175,-0.0008,28.5543,-0.0000,28.5543,105.5782,42
328.0000,107.0202,28.8406,0.0000,0.0100,0.0100,28.5543,107.0202,0
329.0000,107.0856,29.8632,-0.0008,28.5543,-0.0000,28.5543,107.0856,37
330.0000,107.1509,29.9083,2.0000,28.6543,0.0025,28.6543,107.1509,37
331.0000,107.2428,30.5425,2.0000,28.7543,0.0325,28.7543,107.2428,45
332.0000,107.2310,28.5687,2.0000,28.8543,0.0025,28.8543,107.2310,9
333.0000,107.3145,30.5246,-0.0008,28.8542,-0.0000,28.8542,107.3145,19
334.0000,107.3133,28.8791,2.0000,28.9542,-0.0000,28.9542,107.3133,12
335.0000,107.2708,28.1555,2.0000,29.0542,-0.0000,29.0542,107.2708,36
336.0000,107.2198,28.0342,-0.0008,29.0542,-0.0000,29.0542,107.2198,12
337.0000,107.2651,29.9599,-0.0008,29.0542,-0.0000,29.0542,107.2651,35
338.0000,107.3364,30.4794,-0.0008,29.0541,-0.0000,29.0541,107.3364,24
339.0000,107.3230,28.7874,-0.0008,29.0541,-0.0000,29.0541,107.3230,8
340.0000,107.2691,27.9762,-0.0008,29.0540,-0.0000,29.0540,107.2691,23
341.0000,107.1864,27.3990,-0.0008,29.0540,-0.0000,29.0540,107.1864,35
342.0000,107.1244,27.8145,-0.0008,29.0540,-0.0000,29.0540,107.1244,83
343.0000,107.1424,29.4145,-0.0008,29.0539,-0.0000,29.0539,107.1424,32
344.0000,107.0799,27.7024,-4.0000,26.1709,29.9199,28.8539,107.0799,11
345.0000,107.0367,27.9911,-0.0008,28.8539,-0.0000,28.8539,107.0367,21
346.0000,107.0383,28.8848,-0.0008,28.8538,-0.0000,28.8538,107.0383,55
347.0000,106.9779,27.6466,-0.0008,28.8538,-0.0000,28.8538,106.9779,53
348.0000,106.9012,27.3186,-0.0008,28.8538,-0.0000,28.8538,106.9012,28
349.0000,106.8258,27.3463,-0.0008,28.8537,-0.0000,28.8537,106.8258,34
350.0000,106.8495,29.2277,-4.0000,28.6537,0.0450,28.6537,106.8495,24
351.0000,106.7899,27.4629,-0.0008,28.6537,-0.0000,28.6537,106.7899,47
352.0000,106.7366,27.5875,-0.0008,28.6536,-0.0000,28.6536,106.7366,14
353.0000,106.6876,27.5724,-4.0000,28.4536,0.0948,28.4536,106.6876,42
354.0000,106.7731,30.1648,-0.0008,28.4536,-0.0000,28.4536,106.7731,38
355.0000,106.7565,28.1708,2.0000,28.5536,-0.0000,28.5536,106.7565,14
356.0000,106.7553,28.5293,-0.0008,28.5536,-0.0000,28.5536,106.7553,33
357.0000,106.8234,29.9658,2.0000,28.6536,-0.0000,28.6536,106.8234,23
358.0000,106.8284,28.8033,2.0000,28.7535,0.0025,28.7535,106.8284,36
359.0000,106.8316,28.8171,-0.0008,28.7535,-0.0000,28.7535,106.8316,32
360.0000,106.9314,30.7512,-0.0008,28.7535,-0.0000,28.7535,106.9314,29
361.0000,107.0397,30.9683,2.0000,28.8535,0.0025,28.8535,107.0397,8
362.0000,107.1361,30.8310,2.0000,28.9535,0.0025,28.9535,107.1361,9
363.0000,107.1622,29.5026,1.0587,29.0064,0.0013,29.0064,107.1622,12
364.0000,107.0715,27.1921,-0.0008,29.0064,-0.0000,29.0064,107.0715,102
365.0000,107.0900,29.3766,-0.0008,29.0063,-0.0000,29.0063,107.0900,33
366.0000,107.1144,29.4944,-0.0008,29.0063,-0.0000,29.0063,107.1144,45
367.0000,107.0824,28.3659,-0.0008,29.0062,-0.0000,29.0062,107.0824,27
368.0000,106.9966,27.2914,-0.0008,29.0062,-0.0000,29.0062,106.9966,37
369.0000,106.9191,27.4560,-0.0008,29.0062,-0.0000,29.0062,106.9191,57
370.0000,106.9568,29.6590,-4.0000,28.8062,0.0450,28.8062,106.9568,41
371.0000,106.8909,27.4895,-0.0008,28.8061,-0.0000,28.8061,106.8909,152
372.0000,106.9455,29.8968,-0.0008,28.8061,-0.0000,28.8061,106.9455,38
373.0000,107.0039,29.9739,-0.0008,28.8060,-0.0000,28.8060,107.0039,49
374.0000,107.0760,30.2492,-0.0008,28.8060,-0.0000,28.8060,107.0760,22
375.0000,107.1824,30.9829,2.0000,28.9060,0.0025,28.9060,107.1824,68
376.0000,107.0893,27.0451,0.0000,0.0100,0.0100,28.9060,107.0893,0
377.0000,107.1385,29.8903,-0.0008,28.9060,-0.0000,28.9060,107.1385,24
378.0000,107.1040,28.2159,-0.0008,28.9059,-0.0000,28.9059,107.1040,67
379.0000,107.2082,30.8895,-4.0000,28.7059,0.1954,28.7059,107.2082,33
380.0000,107.1299,27.1902,2.0000,28.8059,0.0025,28.8059,107.1299,12
381.0000,107.2052,30.3107,-0.0008,28.8059,-0.0000,28.8059,107.2052,44
382.0000,107.1928,28.6081,2.0000,28.9059,0.0025,28.9059,107.1928,10
383.0000,107.2543,30.1365,-0.0008,28.9058,-0.0000,28.9058,107.2543,38
384.0000,107.2935,29.6897,-0.0008,28.9058,-0.0000,28.9058,107.2935,26
385.0000,107.3129,29.2943,-0.0008,28.9058,-0.0000,28.9058,107.3129,96
386.0000,107.2557,27.7613,-0.0008,28.9057,-0.0000,28.9057,107.2557,95
387.0000,107.3037,29.8648,-0.0008,28.9057,-0.0000,28.9057,107.3037,46
388.0000,107.3201,29.2347,0.0378,28.9076,-0.0000,28.9076,107.3201,13
389.0000,107.2911,28.3288,-0.0008,28.9075,-0.0000,28.9075,107.2911,92
390.0000,107.2690,28.4648,-0.0008,28.9075,-0.0000,28.9075,107.2690,33
391.0000,107.2410,28.3472,-0.0008,28.9075,-0.0000,28.9075,107.2410,16
392.0000,107.1531,27.1502,-0.0008,28.9074,-0.0000,28.9074,107.1531,70
393.0000,107.1374,28.5933,-0.0008,28.9074,-0.0000,28.9074,107.1374,19
394.0000,107.0857,27.8729,-0.0008,28.9073,-0.0000,28.9073,107.0857,40
395.0000,106.9927,27.0483,-0.0008,28.9073,-0.0000,28.9073,106.9927,13
396.0000,107.0598,30.2480,-0.0008,28.9073,-0.0000,28.9073,107.0598,19
397.0000,107.1128,29.9677,-0.0008,28.9072,-0.0000,28.9072,107.1128,48
398.0000,107.1090,28.8310,-0.0008,28.9072,-0.0000,28.9072,107.1090,35
399.0000,107.0572,27.8716,-0.0008,28.9071,-0.0000,28.9071,107.0572,27
400.0000,108.4476,27.8073,0.0000,0.0100,0.0100,28.9071,108.4476,0
401.0000,108.4496,28.9474,-0.0008,28.9071,-0.0000,28.9071,108.4496,33
402.0000,108.5436,30.7878,-0.0008,28.9071,-0.0000,28.9071,108.5436,34
403.0000,108.5321,28.7245,1.9044,29.0023,0.0024,29.0023,108.5321,9
404.0000,108.4638,27.6350,-0.0008,29.0022,-0.0000,29.0022,108.4638,34
405.0000,108.4075,27.8762,-0.0008,29.0022,-0.0000,29.0022,108.4075,30
406.0000,108.3145,27.1424,-0.0008,29.0022,-0.0000,29.0022,108.3145,14
407.0000,108.2842,28.3959,-0.0008,29.0021,-0.0000,29.0021,108.2842,15
408.0000,108.2306,27.9304,-0.0008,29.0021,-0.0000,29.0021,108.2306,32
409.0000,108.1567,27.5244,-0.0008,29.0020,-0.0000,29.0020,108.1567,23
410.0000,108.1503,28.8745,-0.0008,29.0020,-0.0000,29.0020,108.1503,14
411.0000,108.2473,30.9411,-0.0008,29.0020,-0.0000,29.0020,108.2473,202
412.0000,108.1545,27.1511,0.1417,29.0090,0.0002,29.0090,108.1545,9
413.0000,108.2353,30.6248,-0.0008,29.0090,-0.0000,29.0090,108.2353,39
414.0000,108.2183,28.6678,0.0107,29.0095,0.0000,29.0095,108.2183,11
415.0000,108.1443,27.5310,-0.0008,29.0095,-0.0000,29.0095,108.1443,47
416.0000,108.1479,29.0814,-0.0008,29.0095,-0.0000,29.0095,108.1479,40
417.0000,108.0477,27.0053,-0.0008,29.0094,-0.0000,29.0094,108.0477,32
418.0000,108.1225,30.5045,-0.0008,29.0094,-0.0000,29.0094,108.1225,24
419.0000,108.0955,28.4699,0.0052,29.0096,0.0000,29.0096,108.0955,9
420.0000,108.0149,27.3971,-0.0008,29.0096,-0.0000,29.0096,108.0149,39
421.0000,108.0800,30.3114,-0.0008,29.0096,-0.0000,29.0096,108.0800,44
422.0000,108.0163,27.7354,0.0024,29.0097,0.0000,29.0097,108.0163,12
423.0000,108.0556,29.7973,-0.0008,29.0096,-0.0000,29.0096,108.0556,58
424.0000,108.0915,29.7278,-0.0008,29.0096,-0.0000,29.0096,108.0915,17
425.0000,108.0474,28.1274,-0.0008,29.0096,-0.0000,29.0096,108.0474,125
426.0000,108.0258,28.5775,-0.0008,29.0095,-0.0000,29.0095,108.0258,123
427.0000,107.9995,28.4834,-0.0008,29.0095,-0.0000,29.0095,107.9995,62
428.0000,107.9918,28.8552,-0.0008,29.0094,-0.0000,29.0094,107.9918,41
429.0000,107.9010,27.1933,-0.0008,29.0094,-0.0000,29.0094,107.9010,33
430.0000,107.9197,29.3831,-0.0008,29.0094,-0.0000,29.0094,107.9197,18
431.0000,107.9302,29.2201,-0.0008,29.0093,-0.0000,29.0093,107.9302,103
432.0000,107.9760,29.9255,-0.0008,29.0093,-0.0000,29.0093,107.9760,47
433.0000,108.0174,29.8373,-0.0008,29.0092,-0.0000,29.0092,108.0174,243
434.0000,107.9845,28.3511,-0.0008,29.0092,-0.0000,29.0092,107.9845,23
435.0000,107.9289,27.8963,-0.0008,29.0092,-0.0000,29.0092,107.9289,39
436.0000,107.9732,29.8943,-0.0009,29.0091,-0.0000,29.0091,107.9732,39
437.0000,107.9581,28.7076,-0.0008,29.0091,-0.0000,29.0091,107.9581,38
438.0000,108.0432,30.7123,-0.0008,29.0090,-0.0000,29.0090,108.0432,46
439.0000,107.9518,27.0810,-4.0000,5.6033,95.4803,28.8090,107.9518,20
440.0000,107.8917,27.6055,-0.0008,28.8090,-0.0000,28.8090,107.8917,17
441.0000,107.9256,29.4885,-0.0008,28.8090,-0.0000,28.8090,107.9256,102
442.0000,108.0018,30.3317,-0.0008,28.8089,-0.0000,28.8089,108.0018,25
443.0000,107.9286,27.3960,2.0000,28.9089,0.0025,28.9089,107.9286,10
444.0000,107.9377,29.1396,1.9992,29.0089,-0.0000,29.0089,107.9377,32
445.0000,107.9603,29.4614,-0.0008,29.0088,-0.0000,29.0088,107.9603,46
446.0000,108.0002,29.8071,-0.0008,29.0088,-0.0000,29.0088,108.0002,75
447.0000,108.0022,29.0478,-0.0008,29.0088,-0.0000,29.0088,108.0022,16
448.0000,107.9874,28.7140,-0.0008,29.0087,-0.0000,29.0087,107.9874,45
449.0000,107.9296,27.8524,-0.0008,29.0087,-0.0000,29.0087,107.9296,18
450.0000,107.8408,27.2315,-0.0008,29.0086,-0.0000,29.0086,107.8408,39
451.0000,107.9340,30.8740,-0.0008,29.0086,-0.0000,29.0086,107.9340,27
452.0000,107.9675,29.6786,0.0222,29.0097,0.0000,29.0097,107.9675,10
453.0000,107.9647,28.9535,-0.0008,29.0097,-0.0000,29.0097,107.9647,28
454.0000,107.9379,28.4748,-0.0008,29.0096,-0.0000,29.0096,107.9379,28
455.0000,108.0044,30.3388,-0.0008,29.0096,-0.0000,29.0096,108.0044,33
456.0000,108.0445,29.8112,0.0029,29.0097,0.0000,29.0097,108.0445,8
457.0000,108.1141,30.4026,-0.0008,29.0097,-0.0000,29.0097,108.1141,1245
458.0000,108.1633,29.9928,-0.0003,29.0097,-0.0000,29.0097,108.1633,9
459.0000,108.2134,30.0113,-0.0008,29.0096,-0.0000,29.0096,108.2134,58
460.0000,108.2155,29.0528,-0.0008,29.0096,-0.0000,29.0096,108.2155,43
461.0000,108.2680,30.0598,-0.0008,29.0096,-0.0000,29.0096,108.2680,69
462.0000,108.3432,30.5125,-0.0008,29.0095,-0.0000,29.0095,108.3432,30
463.0000,108.2823,27.7913,-0.0001,29.0095,-0.0000,29.0095,108.2823,9
464.0000,108.2925,29.2149,-0.0008,29.0095,-0.0000,29.0095,108.2925,41
465.0000,108.3897,30.9519,-0.0008,29.0094,-0.0000,29.0094,108.3897,36
466.0000,108.3277,27.7701,0.0008,29.0095,0.0000,29.0095,108.3277,9
467.0000,108.2687,27.8289,-0.0008,29.0094,-0.0000,29.0094,108.2687,40
468.0000,108.2797,29.2299,-0.0009,29.0094,-0.0000,29.0094,108.2797,62
469.0000,108.3424,30.2645,-0.0008,29.0094,-0.0000,29.0094,108.3424,48
470.0000,108.4154,30.4684,0.0029,29.0095,0.0000,29.0095,108.4154,8
471.0000,108.4062,28.8260,-0.0005,29.0095,-0.0000,29.0095,108.4062,11
472.0000,108.3692,28.2682,-0.0008,29.0094,-0.0000,29.0094,108.3692,28
473.0000,108.3771,29.1688,-0.0008,29.0094,-0.0000,29.0094,108.3771,11
474.0000,108.3803,29.0732,-0.0008,29.0094,-0.0000,29.0094,108.3803,11
475.0000,108.3715,28.8326,-0.0008,29.0093,-0.0000,29.0093,108.3715,75
476.0000,108.2881,27.3427,-0.0008,29.0093,-0.0000,29.0093,108.2881,44
477.0000,108.2970,29.1867,0.0378,29.0112,-0.0000,29.0112,108.2970,36
478.0000,108.3315,29.6026,-4.0000,28.8112,5.7310,28.8112,108.3315,14
479.0000,108.4167,30.5140,-0.0008,28.8111,-0.0000,28.8111,108.4167,40
480.0000,108.3958,28.4437,2.0000,28.9111,0.0025,28.9111,108.3958,10
481.0000,108.4573,30.1415,-0.0008,28.9111,-0.0000,28.9111,108.4573,35
482.0000,108.3781,27.3717,1.8306,29.0026,0.0023,29.0026,108.3781,10
483.0000,108.3538,28.5170,-0.0008,29.0026,-0.0000,29.0026,108.3538,45
484.0000,108.4041,30.0077,-0.0008,29.0025,-0.0000,29.0025,108.4041,29
485.0000,108.3670,28.2610,-0.0008,29.0025,-0.0000,29.0025,108.3670,27
486.0000,108.4055,29.7735,-0.0008,29.0025,-0.0000,29.0025,108.4055,43
487.0000,108.3294,27.4802,-0.0008,29.0024,-0.0000,29.0024,108.3294,22
488.0000,108.3879,30.1718,-0.0008,29.0024,-0.0000,29.0024,108.3879,52
489.0000,108.3398,28.0434,0.1322,29.0090,0.0002,29.0090,108.3398,14
490.0000,108.3138,28.4904,0.0492,29.0114,-0.0000,29.0114,108.3138,41
491.0000,108.3662,30.0604,-0.0008,29.0114,-0.0000,29.0114,108.3662,17
492.0000,108.4323,30.3332,-0.0008,29.0114,-0.0000,29.0114,108.4323,16
493.0000,108.5029,30.4232,-0.0008,29.0113,-0.0000,29.0113,108.5029,7
494.0000,108.4842,28.6363,-0.0008,29.0113,-0.0000,29.0113,108.4842,7
495.0000,108.5248,29.8240,-0.0008,29.0112,-0.0000,29.0112,108.5248,55
496.0000,108.5035,28.5852,-0.0008,29.0112,-0.0000,29.0112,108.5035,26
497.0000,108.4125,27.1900,-0.0008,29.0112,-0.0000,29.0112,108.4125,61
498.0000,108.3161,27.0840,-0.0008,29.0111,-0.0000,29.0111,108.3161,19
499.0000,109.7795,29.2672,0.0000,0.0100,0.0100,29.0111,109.7795,0
500.0000,109.7129,27.6798,-0.0008,29.0111,-0.0000,29.0111,109.7129,59
501.0000,109.7176,29.1056,-0.0008,29.0110,-0.0000,29.0110,109.7176,19
502.0000,109.7067,28.7937,-0.0008,29.0110,-0.0000,29.0110,109.7067,101
503.0000,109.8055,30.9860,-0.0008,29.0110,-0.0000,29.0110,109.8055,95
504.0000,109.7242,27.3851,-0.0008,29.0109,-0.0000,29.0109,109.7242,10
505.0000,109.7348,29.2231,-0.0008,29.0109,-0.0000,29.0109,109.7348,41
506.0000,109.8105,30.5245,-0.0008,29.0108,-0.0000,29.0108,109.8105,17
507.0000,109.8091,28.9828,-0.0008,29.0108,-0.0000,29.0108,109.8091,8
508.0000,109.7811,28.4508,-0.0008,29.0108,-0.0000,29.0108,109.7811,193
509.0000,109.7146,27.6802,-0.0008,29.0107,-0.0000,29.0107,109.7146,39
510.0000,109.7890,30.5002,-0.0008,29.0107,-0.0000,29.0107,109.7890,41
511.0000,109.8268,29.7662,-0.0008,29.0106,-0.0000,29.0106,109.8268,16
512.0000,109.8622,29.7170,-0.0403,29.0086,0.0033,29.0086,109.8622,23
513.0000,109.8884,29.5331,-0.0008,29.0086,-0.0000,29.0086,109.8884,13
514.0000,109.9582,30.4041,-0.0008,29.0085,-0.0000,29.0085,109.9582,27
515.0000,109.8690,27.2254,-0.0008,29.0085,-0.0000,29.0085,109.8690,23
516.0000,109.9302,30.2319,-0.0008,29.0085,-0.0000,29.0085,109.9302,72
517.0000,109.9146,28.6968,-0.0006,29.0084,-0.0000,29.0084,109.9146,10
518.0000,109.9276,29.2671,-0.0008,29.0084,-0.0000,29.0084,109.9276,31
519.0000,109.9679,29.8149,-0.0008,29.0084,-0.0000,29.0084,109.9679,19
520.0000,109.9249,28.1481,0.0004,29.0084,0.0000,29.0084,109.9249,8
521.0000,109.9102,28.7159,-0.0008,29.0083,-0.0000,29.0083,109.9102,168
522.0000,109.9948,30.6995,-0.0008,29.0083,-0.0000,29.0083,109.9948,12
523.0000,109.9413,27.9386,0.0011,29.0084,0.0000,29.0084,109.9413,8
524.0000,109.9114,28.4108,-0.0008,29.0083,-0.0000,29.0083,109.9114,41
525.0000,109.9924,30.6269,-0.0008,29.0083,-0.0000,29.0083,109.9924,44
526.0000,110.0363,29.8878,0.0016,29.0084,0.0000,29.0084,110.0363,9
527.0000,109.9692,27.6648,-0.0003,29.0083,-0.0000,29.0083,109.9692,8
528.0000,109.9108,27.7412,-4.0000,28.8083,5.7310,28.8083,109.9108,32
529.0000,109.8566,27.7250,-0.0008,28.8083,-0.0000,28.8083,109.8566,81
530.0000,109.9328,30.3813,1.9992,28.9083,-0.0000,28.9083,109.9328,30
531.0000,110.0189,30.6761,1.8640,29.0015,0.0023,29.0015,110.0189,11
532.0000,110.0651,29.9297,0.1280,29.0079,0.0002,29.0079,110.0651,7
533.0000,110.0614,28.9343,0.0083,29.0083,0.0000,29.0083,110.0614,8
534.0000,110.0391,28.5625,-0.0008,29.0082,-0.0000,29.0082,110.0391,69
535.0000,109.9776,27.7776,-0.0008,29.0082,-0.0000,29.0082,109.9776,29
536.0000,109.9994,29.4435,-0.0008,29.0082,-0.0000,29.0082,109.9994,22
537.0000,110.0595,30.2103,-0.0008,29.0081,-0.0000,29.0081,110.0595,42
538.0000,109.9925,27.6694,0.0036,29.0083,0.0000,29.0083,109.9925,8
539.0000,110.0153,29.4638,-0.0008,29.0083,-0.0000,29.0083,110.0153,49
540.0000,110.0828,30.3588,-0.0008,29.0082,-0.0000,29.0082,110.0828,96
541.0000,110.0031,27.4129,0.0015,29.0083,0.0000,29.0083,110.0031,9
542.0000,109.9587,28.1212,-0.0008,29.0083,-0.0000,29.0083,109.9587,35
543.0000,109.9196,28.2268,-0.0008,29.0082,-0.0000,29.0082,109.9196,32
544.0000,109.8812,28.2393,-0.0008,29.0082,-0.0000,29.0082,109.8812,29
545.0000,109.8330,28.0440,-0.0008,29.0081,-0.0000,29.0081,109.8330,50
546.0000,109.7806,27.9597,-0.0008,29.0081,-0.0000,29.0081,109.7806,24
547.0000,109.7338,28.0732,-0.0008,29.0081,-0.0000,29.0081,109.7338,26
548.0000,109.7141,28.6144,-0.0008,29.0080,-0.0000,29.0080,109.7141,40
549.0000,109.6779,28.2826,-0.0008,29.0080,-0.0000,29.0080,109.6779,53
550.0000,109.7146,29.6744,-2.7053,28.8727,-0.0000,28.8727,109.7146,14
551.0000,109.7178,28.9877,2.0000,28.9727,0.0025,28.9727,109.7178,8
552.0000,109.6866,28.3483,-0.0008,28.9727,-0.0000,28.9727,109.6866,24
553.0000,109.6296,27.8753,1.7072,29.0580,-0.0000,29.0580,109.6296,20
554.0000,109.6859,30.1845,-0.0008,29.0580,-0.0000,29.0580,109.6859,36
555.0000,109.7391,30.1209,-0.0008,29.0579,-0.0000,29.0579,109.7391,7
556.0000,109.7032,28.3413,-0.0008,29.0579,-0.0000,29.0579,109.7032,8
557.0000,109.6270,27.5324,-0.0008,29.0579,-0.0000,29.0579,109.6270,17
558.0000,109.5524,27.5657,-0.0008,29.0578,-0.0000,29.0578,109.5524,15
559.0000,109.6423,30.8575,-0.0008,29.0578,-0.0000,29.0578,109.6423,27
560.0000,109.7321,30.8536,-0.0008,29.0577,-0.0000,29.0577,109.7321,10
561.0000,109.7018,28.4501,-0.0008,29.0577,-0.0000,29.0577,109.7018,8
562.0000,109.7988,30.9982,-0.0008,29.0577,-0.0000,29.0577,109.7988,32
563.0000,109.7546,28.1737,-0.0008,29.0576,-0.0000,29.0576,109.7546,8
564.0000,109.7975,29.9150,-0.0008,29.0576,-0.0000,29.0576,109.7975,21
565.0000,109.8748,30.6045,-0.0008,29.0575,-0.0000,29.0575,109.8748,9
566.0000,109.9643,30.8482,-0.0008,29.0575,-0.0000,29.0575,109.9643,9
567.0000,109.9456,28.6835,-0.0008,29.0575,-0.0000,29.0575,109.9456,8
568.0000,109.9378,28.8999,-0.0008,29.0574,-0.0000,29.0574,109.9378,19
569.0000,109.9086,28.4734,-0.0008,29.0574,-0.0000,29.0574,109.9086,179
570.0000,109.8929,28.7439,-0.0008,29.0573,-0.0000,29.0573,109.8929,23
571.0000,109.9488,30.1754,-0.0008,29.0573,-0.0000,29.0573,109.9488,83
572.0000,109.8743,27.5684,-0.0008,29.0573,-0.0000,29.0573,109.8743,9
573.0000,109.9007,29.5840,-0.0008,29.0572,-0.0000,29.0572,109.9007,29
574.0000,109.8413,27.8695,-0.0008,29.0572,-0.0000,29.0572,109.8413,12
575.0000,109.7930,28.0911,-0.0008,29.0571,-0.0000,29.0571,109.7930,13
576.0000,109.8797,30.7914,-0.0008,29.0571,-0.0000,29.0571,109.8797,13
577.0000,109.7822,27.1069,-0.0008,29.0571,-0.0000,29.0571,109.7822,13
578.0000,109.7977,29.3674,-0.0008,29.0570,-0.0000,29.0570,109.7977,16
579.0000,109.7350,27.8029,-0.0008,29.0570,-0.0000,29.0570,109.7350,23
580.0000,109.6694,27.6452,-4.0000,4.0000,93.6377,28.8570,109.6694,15
581.0000,109.6110,27.6878,-0.0008,28.8569,-0.0000,28.8569,109.6110,30
582.0000,109.5316,27.2696,-0.0008,28.8569,-0.0000,28.8569,109.5316,37
583.0000,109.4522,27.2698,-0.0008,28.8569,-0.0000,28.8569,109.4522,55
584.0000,109.5553,30.9174,-0.0008,28.8568,-0.0000,28.8568,109.5553,60
585.0000,109.4885,27.5712,2.0000,28.9568,0.0025,28.9568,109.4885,9
586.0000,109.4605,28.3978,-0.0008,28.9568,-0.0000,28.9568,109.4605,35
587.0000,109.4575,28.9462,2.0000,29.0568,-0.0000,29.0568,109.4575,20
588.0000,109.4605,29.1170,-0.0008,29.0567,-0.0000,29.0567,109.4605,34
589.0000,109.3980,27.8062,-0.0008,29.0567,-0.0000,29.0567,109.3980,158
590.0000,109.3796,28.6880,-0.0008,29.0567,-0.0000,29.0567,109.3796,39
591.0000,109.2965,27.3959,0.0272,29.0580,-0.0000,29.0580,109.2965,12
592.0000,109.2290,27.6085,-4.0000,28.8580,0.0250,28.8580,109.2290,25
593.0000,109.3205,30.6876,-0.0061,28.8577,-0.0000,28.8577,109.3205,14
594.0000,109.2449,27.3953,2.0000,28.9577,0.0025,28.9577,109.2449,8
595.0000,109.1877,27.8147,-0.0008,28.9577,-0.0000,28.9577,109.1877,44
596.0000,109.2546,30.2948,-0.0008,28.9576,-0.0000,28.9576,109.2546,51
597.0000,109.3366,30.6210,0.9536,29.0053,0.0012,29.0053,109.3366,9
598.0000,109.3848,29.9722,0.0650,29.0086,0.0001,29.0086,109.3848,10
599.0000,109.2934,27.1810,0.0039,29.0088,0.0000,29.0088,109.2934,10
600.0000,109.3632,30.4036,-0.0008,29.0087,-0.0000,29.0087,109.3632,16
601.0000,109.4585,30.9156,0.0013,29.0088,0.0000,29.0088,109.4585,9
602.0000,109.5574,30.9855,-0.0006,29.0088,-0.0000,29.0088,109.5574,9
603.0000,109.6569,30.9987,-0.0007,29.0087,-0.0000,29.0087,109.6569,12
604.0000,109.6632,29.1350,-0.0007,29.0087,-0.0000,29.0087,109.6632,12
605.0000,109.7350,30.4442,-0.0061,29.0084,-0.0000,29.0084,109.7350,42
606.0000,109.6361,27.0322,0.0029,29.0085,0.0000,29.0085,109.6361,7
607.0000,109.6951,30.1879,-0.0061,29.0082,-0.0000,29.0082,109.6951,22
608.0000,109.7254,29.6149,0.0378,29.0101,-0.0000,29.0101,109.7254,9
609.0000,109.7510,29.5214,-0.0061,29.0098,-0.0000,29.0098,109.7510,34
610.0000,109.6837,27.5632,-4.0000,4.4116,97.5181,28.8098,109.6837,17
611.0000,111.0927,28.1813,0.0000,0.0100,0.0100,28.8098,111.0927,1
612.0000,111.1492,29.9400,-0.0008,28.8098,-0.0000,28.8098,111.1492,161
613.0000,111.2367,30.6082,2.0000,28.9098,0.0025,28.9098,111.2367,8
614.0000,111.3372,30.9661,1.8191,29.0007,0.0023,29.0007,111.3372,8
615.0000,111.2408,27.0767,0.1247,29.0070,0.0002,29.0070,111.2408,10
616.0000,111.3156,30.5026,-0.0008,29.0069,-0.0000,29.0069,111.3156,20
617.0000,111.3652,29.9981,0.0097,29.0074,0.0000,29.0074,111.3652,7
618.0000,111.2787,27.2786,0.0001,29.0074,0.0000,29.0074,111.2787,8
619.0000,111.2704,28.8415,-0.0008,29.0074,-0.0000,29.0074,111.2704,39
620.0000,111.3187,29.9732,-0.0009,29.0073,-0.0000,29.0073,111.3187,116
621.0000,111.2833,28.2995,0.0021,29.0074,0.0000,29.0074,111.2833,11
622.0000,111.2788,28.9166,-0.0008,29.0074,-0.0000,29.0074,111.2788,16
623.0000,111.1949,27.3298,-0.0008,29.0074,-0.0000,29.0074,111.1949,33
624.0000,111.1430,27.9698,-0.0008,29.0073,-0.0000,29.0073,111.1430,70
625.0000,111.0709,27.5648,-0.0008,29.0073,-0.0000,29.0073,111.0709,14
626.0000,111.0018,27.6243,-0.0008,29.0072,-0.0000,29.0072,111.0018,15
627.0000,110.9860,28.6928,-0.0008,29.0072,-0.0000,29.0072,110.9860,34
628.0000,110.9128,27.5432,-0.0008,29.0072,-0.0000,29.0072,110.9128,52
629.0000,110.9191,29.1325,-0.0008,29.0071,-0.0000,29.0071,110.9191,36
630.0000,110.8250,27.1239,-0.0008,29.0071,-0.0000,29.0071,110.8250,15
631.0000,110.9014,30.5358,-0.0008,29.0070,-0.0000,29.0070,110.9014,41
632.0000,110.8476,27.9326,0.0130,29.0077,0.0000,29.0077,110.8476,9
633.0000,110.9189,30.4317,-0.0008,29.0076,-0.0000,29.0076,110.9189,45
