Simulate Step number ,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading
405,422.365,14.7561,-7.99944e-06,28.887,-9.9993e-09,28.887,422.365
406,421.659,14.7561,-7.99943e-06,28.887,-9.99929e-09,28.887,421.659
407,420.952,14.7561,-7.99943e-06,28.887,-9.99929e-09,28.887,420.952
408,420.248,14.7561,-1.74386,28.7998,1.44822,28.7998,420.248
409,419.546,14.7561,-7.99228e-06,28.7998,-9.99035e-09,28.7998,419.546
410,418.843,14.7561,-7.9917e-06,28.7998,-9.98963e-09,28.7998,418.843
411,418.141,14.7561,-7.99103e-06,28.7998,-9.98879e-09,28.7998,418.141
412,417.439,14.7561,-7.99024e-06,28.7998,-9.9878e-09,28.7998,417.439
413,416.737,14.7561,-7.9893e-06,28.7998,-9.98663e-09,28.7998,416.737
414,416.035,14.7561,-7.98816e-06,28.7998,-9.9852e-09,28.7998,416.035
415,415.332,14.7561,6.31438e-05,28.7998,-9.98344e-09,28.7998,415.332
416,414.63,14.7561,-0.0186372,28.7989,3.7324,28.7989,414.63
417,413.928,14.7561,-7.97513e-06,28.7989,-9.96891e-09,28.7989,413.928
418,413.226,14.7561,-7.96792e-06,28.7989,-9.9599e-09,28.7989,413.226
419,412.524,14.7561,-7.95485e-06,28.7989,-9.94356e-09,28.7989,412.524
420,411.822,14.7561,-7.92378e-06,28.7989,-9.90472e-09,28.7989,411.822
421,411.12,14.7561,-7.75569e-06,28.7989,-9.69462e-09,28.7989,411.12
422,410.417,14.7561,0.00495956,28.7991,6.19945e-06,28.7991,410.417
423,409.715,14.7561,0.00942475,28.7996,1.17809e-05,28.7996,409.715
424,409.013,14.7561,0.00973443,28.8001,1.2168e-05,28.8001,409.013
425,408.311,14.7561,0.0097562,28.8006,1.21953e-05,28.8006,408.311
426,407.609,14.7561,0.00975802,28.801,1.21975e-05,28.801,407.609
427,406.906,14.7561,0.00975847,28.8015,1.21981e-05,28.8015,406.906
428,406.204,14.7561,0.0580321,28.8044,3.7325,28.8044,406.204
429,405.502,14.7561,-0.0326412,28.8028,0.195405,28.8028,405.502
430,404.799,14.7561,0.00429518,28.803,5.36898e-06,28.803,404.799
431,404.097,14.7561,0.00938122,28.8035,1.17265e-05,28.8035,404.097
432,403.395,14.7561,0.00973394,28.804,1.21674e-05,28.804,403.395
433,402.692,14.7561,0.00975869,28.8045,1.21984e-05,28.8045,402.692
434,401.99,14.7561,0.00976072,28.805,1.22009e-05,28.805,401.99
435,401.287,14.7561,0.00976118,28.8054,1.22015e-05,28.8054,401.287
436,400.585,14.7561,0.00976152,28.8059,1.22019e-05,28.8059,400.585
437,399.882,14.7561,0.00976186,28.8064,1.22023e-05,28.8064,399.882
438,399.18,14.7561,0.0097622,28.8069,1.22028e-05,28.8069,399.18
439,398.475,14.7561,2,28.9069,-9.999e-09,28.9069,398.475
440,397.767,14.7561,6.31311e-05,28.9069,-9.99932e-09,28.9069,397.767
441,397.06,14.7561,-7.99945e-06,28.9069,-9.99931e-09,28.9069,397.06
442,396.354,14.7561,-1.77603,28.8181,3.7302,28.8181,396.354
443,395.651,14.7561,-7.99379e-06,28.8181,-9.99224e-09,28.8181,395.651
444,394.948,14.7561,-7.99342e-06,28.8181,-9.99178e-09,28.8181,394.948
445,394.245,14.7561,-7.99301e-06,28.8181,-9.99126e-09,28.8181,394.245
446,393.542,14.7561,-0.132369,28.8115,0.19528,28.8115,393.542
447,392.839,14.7561,-7.6127e-06,28.8115,-9.51587e-09,28.8115,392.839
448,392.137,14.7561,0.00648931,28.8118,8.11163e-06,28.8118,392.137
449,391.434,14.7561,0.00953899,28.8123,1.19237e-05,28.8123,391.434
450,390.731,14.7561,0.00975053,28.8128,1.21882e-05,28.8128,390.731
451,390.028,14.7561,0.00976553,28.8133,1.22069e-05,28.8133,390.028
452,389.325,14.7561,0.00976688,28.8138,1.22086e-05,28.8138,389.325
453,388.622,14.7561,0.00976729,28.8142,1.22091e-05,28.8142,388.622
454,387.919,14.7561,0.00976764,28.8147,1.22095e-05,28.8147,387.919
455,387.216,14.7561,0.00976798,28.8152,1.221e-05,28.8152,387.216
456,386.513,14.7561,0.00976832,28.8157,1.22104e-05,28.8157,386.513
457,385.81,14.7561,0.00976866,28.8162,1.22108e-05,28.8162,385.81
458,385.107,14.7561,0.0101209,28.8167,0.0272289,28.8167,385.107
459,384.404,14.7561,0.00944183,28.8172,1.18023e-05,28.8172,384.404
460,383.701,14.7561,0.00974699,28.8177,1.21837e-05,28.8177,383.701
461,382.998,14.7561,0.00976844,28.8181,1.22106e-05,28.8181,382.998
462,382.295,14.7561,0.0287116,28.8196,-9.93356e-09,28.8196,382.295
463,381.592,14.7561,0.0404153,28.8216,3.73248,28.8216,381.592
464,380.889,14.7561,-7.97335e-06,28.8216,-9.9654e-09,28.8216,380.889
465,380.185,14.7561,-7.96317e-06,28.8216,-9.95384e-09,28.8216,380.185
466,379.482,14.7561,-7.94457e-06,28.8216,-9.93071e-09,28.8216,379.482
467,378.779,14.7561,0.0392051,28.8236,3.73247,28.8236,378.779
468,378.075,14.7561,-7.97238e-06,28.8236,-9.96547e-09,28.8236,378.075
469,377.372,14.7561,6.31673e-05,28.8236,-9.9541e-09,28.8236,377.372
470,376.669,14.7561,-7.94501e-06,28.8236,-9.93126e-09,28.8236,376.669
471,375.965,14.7561,6.32391e-05,28.8236,-9.86433e-09,28.8236,375.965
472,375.262,14.7561,-2.17617e-06,28.8236,-2.72021e-09,28.8236,375.262
473,374.558,14.7561,0.0089242,28.824,1.10663e-05,28.824,374.558
474,373.855,14.7561,0.00971555,28.8245,1.21444e-05,28.8245,373.855
475,373.149,14.7561,2,28.9245,-9.999e-09,28.9245,373.149
476,372.441,14.7561,-7.99945e-06,28.9245,-9.99932e-09,28.9245,372.441
477,371.732,14.7561,-7.99945e-06,28.9245,-9.99931e-09,28.9245,371.732
478,371.024,14.7561,-8.00048e-06,28.9245,-9.99931e-09,28.9245,371.024
479,370.315,14.7561,-7.99945e-06,28.9245,-9.99931e-09,28.9245,370.315
480,369.607,14.7561,-7.99944e-06,28.9245,-9.9993e-09,28.9245,369.607
481,368.899,14.7561,-7.99944e-06,28.9245,-9.9993e-09,28.9245,368.899
482,368.19,14.7561,-7.99944e-06,28.9245,-9.9993e-09,28.9245,368.19
483,367.482,14.7561,-7.99943e-06,28.9245,-9.99929e-09,28.9245,367.482
484,366.773,14.7561,-7.99943e-06,28.9245,-9.99929e-09,28.9245,366.773
485,366.065,14.7561,-7.99943e-06,28.9245,-9.99928e-09,28.9245,366.065
486,365.357,14.7561,-7.99942e-06,28.9245,-9.99928e-09,28.9245,365.357
487,364.648,14.7561,-7.99942e-06,28.9245,-9.99928e-09,28.9245,364.648
488,363.937,14.7561,2,29.0245,-9.999e-09,29.0245,363.937
489,363.224,14.7561,-7.99972e-06,29.0245,-9.99965e-09,29.0245,363.224
490,362.51,14.7561,-7.99972e-06,29.0245,-9.99965e-09,29.0245,362.51
491,361.797,14.7561,-8.00075e-06,29.0245,-9.99965e-09,29.0245,361.797
492,361.087,14.7561,-2.91035,28.879,49.9964,28.879,361.087
493,360.381,14.7561,-7.99881e-06,28.879,-9.9985e-09,28.879,360.381
494,359.675,14.7561,-7.99879e-06,28.879,-9.99848e-09,28.879,359.675
495,358.97,14.7561,-0.820833,28.8379,0.000596027,28.8379,358.97
496,358.266,14.7561,-7.97995e-06,28.8379,-9.97365e-09,28.8379,358.266
497,357.562,14.7561,-7.97395e-06,28.8379,-9.96744e-09,28.8379,357.562
498,356.857,14.7561,-0.0288966,28.8365,0.0499639,28.8365,356.857
499,356.153,14.7561,0.653134,28.8691,50.0008,28.8691,356.153
500,355.447,14.7561,-7.9983e-06,28.8691,-9.99788e-09,28.8691,355.447
501,354.741,14.7561,-7.99827e-06,28.8691,-9.99784e-09,28.8691,354.741
502,354.036,14.7561,-7.99826e-06,28.8691,-9.99781e-09,28.8691,354.036
503,353.33,14.7561,-7.99822e-06,28.8691,-9.99777e-09,28.8691,353.33
504,352.624,14.7561,-7.99819e-06,28.8691,-9.99774e-09,28.8691,352.624
505,351.919,14.7561,-7.99816e-06,28.8691,-9.9977e-09,28.8691,351.919
506,351.213,14.7561,-7.99813e-06,28.8691,-9.99766e-09,28.8691,351.213
507,350.507,14.7561,-7.99809e-06,28.8691,-9.99762e-09,28.8691,350.507
508,349.802,14.7561,-7.99806e-06,28.8691,-9.99758e-09,28.8691,349.802
509,349.096,14.7561,-7.99803e-06,28.8691,-9.99753e-09,28.8691,349.096
510,348.391,14.7561,-0.452696,28.8465,3.73186,28.8465,348.391
511,347.686,14.7561,-7.98572e-06,28.8465,-9.98215e-09,28.8465,347.686
512,346.982,14.7561,-7.9836e-06,28.8465,-9.9795e-09,28.8465,346.982
513,346.277,14.7561,-7.98074e-06,28.8465,-9.97592e-09,28.8465,346.277
514,345.573,14.7561,-7.97667e-06,28.8465,-9.97083e-09,28.8465,345.573
515,344.868,14.7561,0.0142327,28.8472,3.73244,28.8472,344.868
516,344.164,14.7561,-0.0381542,28.8453,0.00157437,28.8453,344.164
517,343.459,14.7561,0.00644754,28.8456,8.05943e-06,28.8456,343.459
518,342.755,14.7561,0.00955794,28.8461,1.19474e-05,28.8461,342.755
519,342.05,14.7561,0.00977374,28.8466,1.22172e-05,28.8466,342.05
520,341.346,14.7561,0.00978901,28.8471,1.22363e-05,28.8471,341.346
521,340.641,14.7561,0.0580637,28.85,3.7325,28.85,340.641
522,339.937,14.7561,0.0131361,28.8506,3.73244,28.8506,339.937
523,339.232,14.7561,0.0100245,28.8511,3.73244,28.8511,339.232
524,338.527,14.7561,0.00980932,28.8516,3.73244,28.8516,338.527
525,337.822,14.7561,-7.97383e-06,28.8516,-9.96729e-09,28.8516,337.822
526,337.117,14.7561,-7.96569e-06,28.8516,-9.95712e-09,28.8516,337.117
527,336.413,14.7561,-7.95022e-06,28.8516,-9.93777e-09,28.8516,336.413
528,335.708,14.7561,-7.90932e-06,28.8516,-9.88664e-09,28.8516,335.708
529,335.003,14.7561,-7.49162e-06,28.8516,-9.36453e-09,28.8516,335.003
530,334.298,14.7561,0.00713438,28.852,8.91798e-06,28.852,334.298
531,333.593,14.7561,0.057883,28.8549,3.7325,28.8549,333.593
532,332.889,14.7561,-7.97144e-06,28.8549,-9.96418e-09,28.8549,332.889
533,332.184,14.7561,-7.9613e-06,28.8549,-9.95162e-09,28.8549,332.184
534,331.479,14.7561,-7.94039e-06,28.8549,-9.92548e-09,28.8549,331.479
535,330.774,14.7561,-7.87033e-06,28.8549,-9.83791e-09,28.8549,330.774
536,330.069,14.7561,0.00135309,28.855,1.69137e-06,28.855,330.069
537,329.364,14.7561,0.00921051,28.8554,1.15131e-05,28.8554,329.364
538,328.659,14.7561,0.00975569,28.8559,1.21946e-05,28.8559,328.659
539,327.954,14.7561,0.0119545,28.8565,0.167087,28.8565,327.954
540,327.249,14.7561,0.00778577,28.8569,9.73221e-06,28.8569,327.249
541,326.541,14.7561,2,28.9569,-9.999e-09,28.9569,326.541
542,325.834,14.7561,-1.84046,28.8649,0.164771,28.8649,325.834
543,325.127,14.7561,0.526157,28.8912,50.0007,28.8912,325.127
544,324.421,14.7561,-0.60104,28.8611,0.00315651,28.8611,324.421
545,323.716,14.7561,-7.96907e-06,28.8611,-9.96134e-09,28.8611,323.716
546,323.011,14.7561,-7.95702e-06,28.8611,-9.94627e-09,28.8611,323.011
547,322.306,14.7561,-7.92957e-06,28.8611,-9.91196e-09,28.8611,322.306
548,321.6,14.7561,-7.80514e-06,28.8611,-9.75642e-09,28.8611,321.6
549,320.895,14.7561,0.00395412,28.8613,4.94265e-06,28.8613,320.895
550,320.19,14.7561,0.00939528,28.8618,1.17441e-05,28.8618,320.19
551,319.485,14.7561,0.00977261,28.8623,1.22158e-05,28.8623,319.485
552,318.779,14.7561,0.00979907,28.8628,1.22488e-05,28.8628,318.779
553,318.074,14.7561,0.00980122,28.8633,1.22515e-05,28.8633,318.074
554,317.366,14.7561,2,28.9633,-9.999e-09,28.9633,317.366
555,316.658,14.7561,-1.7942,28.8735,3.73018,28.8735,316.658
556,315.952,14.7561,-7.99384e-06,28.8735,-9.9923e-09,28.8735,315.952
557,315.246,14.7561,-7.99347e-06,28.8735,-9.99184e-09,28.8735,315.246
558,314.54,14.7561,-7.99306e-06,28.8735,-9.99133e-09,28.8735,314.54
559,313.835,14.7561,-0.0877386,28.8692,3.73232,28.8692,313.835
560,313.129,14.7561,0.00304923,28.8693,3.73243,28.8693,313.129
561,312.423,14.7561,0.00933791,28.8698,3.73244,28.8698,312.423
562,311.718,14.7561,-7.97384e-06,28.8698,-9.9673e-09,28.8698,311.718
563,311.012,14.7561,-7.9657e-06,28.8698,-9.95713e-09,28.8698,311.012
564,310.306,14.7561,-7.95021e-06,28.8698,-9.93777e-09,28.8698,310.306
565,309.6,14.7561,-7.9092e-06,28.8698,-9.8865e-09,28.8698,309.6
566,308.895,14.7561,0.0463114,28.8721,3.73248,28.8721,308.895
567,308.189,14.7561,-7.97198e-06,28.8721,-9.96497e-09,28.8721,308.189
568,307.483,14.7561,-7.96242e-06,28.8721,-9.95303e-09,28.8721,307.483
569,306.777,14.7561,0.0306082,28.8736,3.73246,28.8736,306.777
570,306.071,14.7561,-7.9728e-06,28.8736,-9.966e-09,28.8736,306.071
571,305.366,14.7561,-7.96389e-06,28.8736,-9.95486e-09,28.8736,305.366
572,304.66,14.7561,-7.94628e-06,28.8736,-9.93285e-09,28.8736,304.66
573,303.954,14.7561,-7.89518e-06,28.8736,-9.86897e-09,28.8736,303.954
574,303.248,14.7561,-5.85968e-06,28.8736,-7.3246e-09,28.8736,303.248
575,302.54,14.7561,2,28.9736,-9.999e-09,28.9736,302.54
576,301.827,14.7561,1.68765,29.058,-9.999e-09,29.058,301.827
577,301.111,14.7561,-7.9997e-06,29.058,-9.99963e-09,29.058,301.111
578,300.396,14.7561,-7.9997e-06,29.058,-9.99963e-09,29.058,300.396
579,299.681,14.7561,-7.9997e-06,29.058,-9.99963e-09,29.058,299.681
580,298.97,14.7561,-3.32907,28.8915,3.72826,28.8915,298.97
581,298.264,14.7561,-0.267199,28.8782,0.195112,28.8782,298.264
582,297.558,14.7561,-7.91536e-06,28.8782,-9.8942e-09,28.8782,297.558
583,296.849,14.7561,2,28.9782,-9.999e-09,28.9782,296.849
584,296.136,14.7561,1.5963,29.058,-9.999e-09,29.058,296.136
585,295.421,14.7561,-7.9997e-06,29.058,-9.99962e-09,29.058,295.421
586,294.706,14.7561,7.9997e-06,29.058,-9.999e-09,29.058,294.706
587,293.995,14.7561,-3.26474,28.8948,3.72834,28.8948,293.995
588,293.288,14.7561,-7.9962e-06,28.8948,-9.99526e-09,28.8948,293.288
589,292.581,14.7561,-0.25359,28.8821,0.195129,28.8821,292.581
590,291.875,14.7561,-7.90806e-06,28.8821,-9.88507e-09,28.8821,291.875
591,291.169,14.7561,0.0464576,28.8844,3.73248,28.8844,291.169
592,290.462,14.7561,-0.0333912,28.8827,0.195404,28.8827,290.462
593,289.756,14.7561,0.00429492,28.883,5.36865e-06,28.883,289.756
594,289.05,14.7561,0.0577062,28.8858,3.7325,28.8858,289.05
595,288.343,14.7561,0.0131345,28.8865,3.73244,28.8865,288.343
596,287.636,14.7561,-7.97366e-06,28.8865,-9.96707e-09,28.8865,287.636
597,286.93,14.7561,0.0191928,28.8875,3.73245,28.8875,286.93
598,286.223,14.7561,0.0104679,28.888,3.73244,28.888,286.223
599,285.517,14.7561,0.00986385,28.8885,3.73244,28.8885,285.517
600,284.81,14.7561,0.00982233,28.889,3.73244,28.889,284.81
601,284.103,14.7561,-7.97381e-06,28.889,-9.96726e-09,28.889,284.103
602,283.397,14.7561,-7.96564e-06,28.889,-9.95704e-09,28.889,283.397
603,282.688,14.7561,2,28.989,-9.999e-09,28.989,282.688
604,281.978,14.7561,-1.82415,28.8978,3.73014,28.8978,281.978
605,281.271,14.7561,-7.99392e-06,28.8978,-9.99239e-09,28.8978,281.271
606,280.564,14.7561,-7.99356e-06,28.8978,-9.99195e-09,28.8978,280.564
607,279.857,14.7561,-0.0989027,28.8928,3.7323,28.8928,279.857
608,279.15,14.7561,-7.9781e-06,28.8928,-9.97262e-09,28.8928,279.15
609,278.444,14.7561,-7.97266e-06,28.8928,-9.96582e-09,28.8928,278.444
610,277.737,14.7561,-7.96362e-06,28.8928,-9.95452e-09,28.8928,277.737
611,277.03,14.7561,-7.94565e-06,28.8928,-9.93207e-09,28.8928,277.03
612,276.323,14.7561,-7.89263e-06,28.8928,-9.86578e-09,28.8928,276.323
613,275.616,14.7561,-3.66134e-06,28.8928,-4.57667e-09,28.8928,275.616
614,274.909,14.7561,0.00890969,28.8932,1.11371e-05,28.8932,274.909
615,274.202,14.7561,0.00975932,28.8937,1.21979e-05,28.8937,274.202
616,273.496,14.7561,0.00981849,28.8942,1.22731e-05,28.8942,273.496
617,272.789,14.7561,0.00982291,28.8947,1.22786e-05,28.8947,272.789
618,272.081,14.7561,0.891193,28.9393,68.1472,28.9393,272.081
619,271.371,14.7561,-7.99876e-06,28.9393,-9.99845e-09,28.9393,271.371
620,270.66,14.7561,2,29.0393,-9.999e-09,29.0393,270.66
621,269.949,14.7561,-2.60524,28.909,3.72917,28.909,269.949
622,269.241,14.7561,-0.171304,28.9005,3.73221,28.9005,269.241
623,268.534,14.7561,-7.98025e-06,28.9005,-9.97531e-09,28.9005,268.534
624,267.827,14.7561,0.00643541,28.9008,3.73243,28.9008,267.827
625,267.12,14.7561,0.00959281,28.9013,3.73244,28.9013,267.12
626,266.412,14.7561,-7.97382e-06,28.9013,-9.96727e-09,28.9013,266.412
627,265.705,14.7561,0.0189666,28.9022,3.73245,28.9022,265.705
628,264.998,14.7561,-0.0352839,28.9004,0.195402,28.9004,264.998
629,264.291,14.7561,0.00417527,28.9006,5.21909e-06,28.9006,264.291
630,263.583,14.7561,0.00943604,28.9011,1.1795e-05,28.9011,263.583
631,262.876,14.7561,0.00980087,28.9016,1.22511e-05,28.9016,262.876
632,262.169,14.7561,0.0580998,28.9045,3.7325,28.9045,262.169
633,261.461,14.7561,-7.97131e-06,28.9045,-9.96414e-09,28.9045,261.461
634,260.754,14.7561,-7.96118e-06,28.9045,-9.95147e-09,28.9045,260.754
635,260.047,14.7561,-7.93999e-06,28.9045,-9.92499e-09,28.9045,260.047
636,259.339,14.7561,-7.87136e-06,28.9045,-9.83486e-09,28.9045,259.339
637,258.632,14.7561,0.00152848,28.9046,1.91061e-06,28.9046,258.632
638,257.924,14.7561,0.00925484,28.905,1.15686e-05,28.905,257.924
639,257.217,14.7561,0.0580642,28.908,3.7325,28.908,257.217
640,256.509,14.7561,-7.97131e-06,28.908,-9.96414e-09,28.908,256.509
641,255.802,14.7561,-7.96117e-06,28.908,-9.95147e-09,28.908,255.802
642,255.094,14.7561,-7.93997e-06,28.908,-9.92497e-09,28.908,255.094
643,254.386,14.7561,-7.86778e-06,28.908,-9.83472e-09,28.908,254.386
644,253.679,14.7561,0.00153714,28.908,1.92142e-06,28.908,253.679
645,252.971,14.7561,0.00925767,28.9085,1.15721e-05,28.9085,252.971
646,252.264,14.7561,0.00979328,28.909,1.22416e-05,28.909,252.264
647,251.556,14.7561,0.0098307,28.9095,1.22884e-05,28.9095,251.556
648,250.848,14.7561,0.0581069,28.9124,3.7325,28.9124,250.848
649,250.14,14.7561,-7.9713e-06,28.9124,-9.96413e-09,28.9124,250.14
650,249.433,14.7561,-7.96116e-06,28.9124,-9.95145e-09,28.9124,249.433
651,248.725,14.7561,-7.93993e-06,28.9124,-9.92492e-09,28.9124,248.725
652,248.017,14.7561,-7.86752e-06,28.9124,-9.83441e-09,28.9124,248.017
653,247.309,14.7561,0.0015544,28.9125,1.943e-06,28.9125,247.309
654,246.601,14.7561,0.00926173,28.9129,1.15772e-05,28.9129,246.601
655,245.893,14.7561,0.00979643,28.9134,1.22455e-05,28.9134,245.893
656,245.186,14.7561,0.00983378,28.9139,1.22922e-05,28.9139,245.186
657,244.478,14.7561,0.05811,28.9168,3.7325,28.9168,244.478
658,243.77,14.7561,0.0131825,28.9175,3.73244,28.9175,243.77
659,243.061,14.7561,-7.97364e-06,28.9175,-9.96705e-09,28.9175,243.061
660,242.353,14.7561,-7.96532e-06,28.9175,-9.95665e-09,28.9175,242.353
661,241.645,14.7561,-7.95279e-06,28.9175,-9.93664e-09,28.9175,241.645
662,240.937,14.7561,-7.90589e-06,28.9175,-9.88236e-09,28.9175,240.937
663,240.229,14.7561,-7.34372e-06,28.9175,-9.17965e-09,28.9175,240.229
664,239.519,14.7561,2,29.0175,-9.999e-09,29.0175,239.519
665,238.806,14.7561,-7.99945e-06,29.0175,-9.99932e-09,29.0175,238.806
666,238.092,14.7561,-7.99945e-06,29.0175,-9.99931e-09,29.0175,238.092
667,237.382,14.7561,-1.77789,28.9286,3.7302,28.9286,237.382
668,236.673,14.7561,-7.99379e-06,28.9286,-9.99224e-09,28.9286,236.673
669,235.964,14.7561,-7.99342e-06,28.9286,-9.99178e-09,28.9286,235.964
670,235.256,14.7561,-7.993e-06,28.9286,-9.99125e-09,28.9286,235.256
671,234.547,14.7561,-7.99253e-06,28.9286,-9.99066e-09,28.9286,234.547
672,233.838,14.7561,-7.99198e-06,28.9286,-9.98998e-09,28.9286,233.838
673,233.13,14.7561,-7.99135e-06,28.9286,-9.98919e-09,28.9286,233.13
674,232.421,14.7561,-7.99061e-06,28.9286,-9.98826e-09,28.9286,232.421
675,231.713,14.7561,-7.98973e-06,28.9286,-9.98716e-09,28.9286,231.713
676,231.004,14.7561,-7.98867e-06,28.9286,-9.98584e-09,28.9286,231.004
677,230.295,14.7561,-7.98737e-06,28.9286,-9.98421e-09,28.9286,230.295
678,229.587,14.7561,-7.98572e-06,28.9286,-9.98215e-09,28.9286,229.587
679,228.878,14.7561,-7.98359e-06,28.9286,-9.97949e-09,28.9286,228.878
680,228.169,14.7561,-7.9807e-06,28.9286,-9.97588e-09,28.9286,228.169
681,227.461,14.7561,-7.97659e-06,28.9286,-9.97074e-09,28.9286,227.461
682,226.752,14.7561,-7.97024e-06,28.9286,-9.9628e-09,28.9286,226.752
683,226.044,14.7561,-7.95917e-06,28.9286,-9.94897e-09,28.9286,226.044
684,225.335,14.7561,-7.935e-06,28.9286,-9.91875e-09,28.9286,225.335
685,224.626,14.7561,-7.84062e-06,28.9286,-9.80078e-09,28.9286,224.626
686,223.918,14.7561,0.00284739,28.9287,3.55924e-06,28.9287,223.918
687,223.209,14.7561,0.00936209,28.9292,1.17026e-05,28.9292,223.209
688,222.5,14.7561,0.00981389,28.9297,1.22674e-05,28.9297,222.5
689,221.792,14.7561,0.00984551,28.9302,1.23069e-05,28.9302,221.792
690,221.083,14.7561,0.00984801,28.9306,1.231e-05,28.9306,221.083
691,220.374,14.7561,0.00984851,28.9311,1.23106e-05,28.9311,220.374
692,219.665,14.7561,0.00984886,28.9316,1.23111e-05,28.9316,219.665
693,218.957,14.7561,0.0098492,28.9321,1.23115e-05,28.9321,218.957
694,218.248,14.7561,0.00984954,28.9326,1.23119e-05,28.9326,218.248
695,217.539,14.7561,0.00984989,28.9331,1.23124e-05,28.9331,217.539
696,216.83,14.7561,0.0581236,28.936,3.7325,28.936,216.83
697,216.121,14.7561,0.0131959,28.9367,3.73244,28.9367,216.121
698,215.412,14.7561,-7.97363e-06,28.9367,-9.96704e-09,28.9367,215.412
699,214.703,14.7561,-7.96529e-06,28.9367,-9.95661e-09,28.9367,214.703
700,213.994,14.7561,-7.94922e-06,28.9367,-9.93652e-09,28.9367,213.994
701,213.285,14.7561,-7.90544e-06,28.9367,-9.88181e-09,28.9367,213.285
702,212.576,14.7561,-7.31562e-06,28.9367,-9.14452e-09,28.9367,212.576
703,211.867,14.7561,0.00769872,28.9371,9.6234e-06,28.9371,211.867
704,211.158,14.7561,0.00970375,28.9375,1.21297e-05,28.9375,211.158
705,210.449,14.7561,0.0581163,28.9404,3.7325,28.9404,210.449
706,209.739,14.7561,0,0.00999999,0.00999999,28.9404,209.739
707,209.03,14.7561,-7.96112e-06,28.9404,-9.9514e-09,28.9404,209.03
708,208.321,14.7561,-7.93976e-06,28.9404,-9.9247e-09,28.9404,208.321
709,207.612,14.7561,-7.86637e-06,28.9404,-9.83296e-09,28.9404,207.612
710,206.903,14.7561,0.00224927,28.9406,0.047286,28.9406,206.903
711,206.193,14.7561,0.00871716,28.941,1.08964e-05,28.941,206.193
712,205.484,14.7561,0.00977686,28.9415,1.22211e-05,28.9415,205.484
713,204.775,14.7561,0.00985058,28.942,1.23132e-05,28.942,204.775
714,204.066,14.7561,0.00985601,28.9425,1.232e-05,28.9425,204.066
715,203.356,14.7561,0.00985671,28.943,1.23209e-05,28.943,203.356
716,202.647,14.7561,0.0123848,28.9436,0.195461,28.9436,202.647
717,201.937,14.7561,0.00750492,28.944,9.38115e-06,28.944,201.937
718,201.228,14.7561,0.00969478,28.9444,1.21185e-05,28.9444,201.228
719,200.519,14.7561,0.00984681,28.9449,1.23085e-05,28.9449,200.519
720,199.809,14.7561,0.00985766,28.9454,1.23221e-05,28.9454,199.809
721,199.1,14.7561,0.00985873,28.9459,1.23234e-05,28.9459,199.1
722,198.39,14.7561,0.0104706,28.9464,0.0472963,28.9464,198.39
723,197.681,14.7561,0.00929042,28.9469,1.1613e-05,28.9469,197.681
724,196.971,14.7561,0.00982039,28.9474,1.21866e-05,28.9474,196.971
725,196.262,14.7561,0.00985743,28.9479,1.23218e-05,28.9479,196.262
726,195.552,14.7561,0.00986031,28.9484,1.23254e-05,28.9484,195.552
727,194.842,14.7561,0.00986083,28.9489,1.2326e-05,28.9489,194.842
728,194.133,14.7561,0.00986118,28.9494,1.23265e-05,28.9494,194.133
729,193.423,14.7561,0.00986153,28.9499,1.23269e-05,28.9499,193.423
730,192.713,14.7561,0.0104733,28.9504,0.0472963,28.9504,192.713
731,192.004,14.7561,0.00929316,28.9508,1.16164e-05,28.9508,192.004
732,191.294,14.7561,0.00982313,28.9513,1.22789e-05,28.9513,191.294
733,190.589,14.7561,-4,24.7172,68.1411,28.7513,190.589
734,189.887,14.7561,2,28.8513,0.0025,28.8513,189.887
735,189.18,14.7561,1.88949,28.9458,0.00236187,28.9458,189.18
736,188.47,14.7561,0.140055,28.9528,0.000175069,28.9528,188.47
737,187.76,14.7561,0.0188819,28.9538,2.36024e-05,28.9538,187.76
738,187.05,14.7561,0.0104892,28.9543,1.31116e-05,28.9543,187.05
739,186.34,14.7561,0.00990822,28.9548,1.23853e-05,28.9548,186.34
740,185.63,14.7561,0.00986829,28.9553,1.23354e-05,28.9553,185.63
741,184.92,14.7561,0.00986584,28.9558,1.22434e-05,28.9558,184.92
742,184.21,14.7561,0.00986599,28.9563,1.23325e-05,28.9563,184.21
743,183.5,14.7561,0.00986632,28.9568,1.23329e-05,28.9568,183.5
744,182.79,14.7561,0.00986666,28.9572,1.23333e-05,28.9572,182.79
745,182.08,14.7561,0.009867,28.9577,1.23338e-05,28.9577,182.08
746,181.37,14.7561,0.00986734,28.9582,1.23342e-05,28.9582,181.37
747,180.66,14.7561,0.00986769,28.9587,1.23346e-05,28.9587,180.66
748,179.95,14.7561,0.00986803,28.9592,1.2335e-05,28.9592,179.95
749,179.24,14.7561,0.00986837,28.9597,1.23355e-05,28.9597,179.24
750,178.529,14.7561,0.00986872,28.9602,1.23359e-05,28.9602,178.529
751,177.819,14.7561,0.00986906,28.9607,1.23363e-05,28.9607,177.819
752,177.109,14.7561,0.0098694,28.9612,1.23368e-05,28.9612,177.109
753,176.399,14.7561,0.00986974,28.9617,1.23372e-05,28.9617,176.399
